DATE,VALUE,VALUE_COMP,VARV,VARP,VARP_COMP,VARP_VAR,VALUE_D,VARV_D,VARP_D,TEXT,DATE_EXTRACT
2020-09-18,8775561,8705640.0,69921.0,0.008031689801094463,0.010387716631279582,-0.002356026830185119,8 775 561,+69 921,+0.80%,8 775 561 active cases as of 2020-09-18<br> (+0.80% vs yesterday),2022-03-17 09:35:14+0100
2020-09-19,8825895,8775561.0,50334.0,0.005735701683345373,0.008031689801094463,-0.0022959881177490905,8 825 895,+50 334,+0.57%,8 825 895 active cases as of 2020-09-19<br> (+0.57% vs yesterday),2022-03-17 09:35:14+0100
2020-09-20,8839460,8825895.0,13565.0,0.0015369546091359573,0.005735701683345373,-0.004198747074209416,8 839 460,+13 565,+0.15%,8 839 460 active cases as of 2020-09-20<br> (+0.15% vs yesterday),2022-03-17 09:35:14+0100
2020-09-21,8849860,8839460.0,10400.0,0.0011765424584759703,0.0015369546091359573,-0.00036041215065998693,8 849 860,+10 400,+0.12%,8 849 860 active cases as of 2020-09-21<br> (+0.12% vs yesterday),2022-03-17 09:35:14+0100
2020-09-22,8908686,8849860.0,58826.0,0.0066471108017527964,0.0011765424584759703,0.005470568343276826,8 908 686,+58 826,+0.66%,8 908 686 active cases as of 2020-09-22<br> (+0.66% vs yesterday),2022-03-17 09:35:14+0100
2020-09-23,8950059,8908686.0,41373.0,0.004644119233745582,0.0066471108017527964,-0.002002991568007214,8 950 059,+41 373,+0.46%,8 950 059 active cases as of 2020-09-23<br> (+0.46% vs yesterday),2022-03-17 09:35:14+0100
2020-09-24,9009856,8950059.0,59797.0,0.0066811850067133634,0.004644119233745582,0.002037065772967781,9 009 856,+59 797,+0.67%,9 009 856 active cases as of 2020-09-24<br> (+0.67% vs yesterday),2022-03-17 09:35:14+0100
2020-09-25,9094794,9009856.0,84938.0,0.00942723168938549,0.0066811850067133634,0.0027460466826721274,9 094 794,+84 938,+0.94%,9 094 794 active cases as of 2020-09-25<br> (+0.94% vs yesterday),2022-03-17 09:35:14+0100
2020-09-26,9111931,9094794.0,17137.0,0.0018842647782896457,0.00942723168938549,-0.007542966911095845,9 111 931,+17 137,+0.19%,9 111 931 active cases as of 2020-09-26<br> (+0.19% vs yesterday),2022-03-17 09:35:14+0100
2020-09-27,9141095,9111931.0,29164.0,0.0032006388108075006,0.0018842647782896457,0.0013163740325178549,9 141 095,+29 164,+0.32%,9 141 095 active cases as of 2020-09-27<br> (+0.32% vs yesterday),2022-03-17 09:35:14+0100
2020-09-28,9177832,9141095.0,36737.0,0.004018883952086703,0.0032006388108075006,0.0008182451412792023,9 177 832,+36 737,+0.40%,9 177 832 active cases as of 2020-09-28<br> (+0.40% vs yesterday),2022-03-17 09:35:14+0100
2020-09-29,9212866,9177832.0,35034.0,0.003817241370293115,0.004018883952086703,-0.00020164258179358784,9 212 866,+35 034,+0.38%,9 212 866 active cases as of 2020-09-29<br> (+0.38% vs yesterday),2022-03-17 09:35:14+0100
2020-09-30,9283074,9212866.0,70208.0,0.007620647038608833,0.003817241370293115,0.0038034056683157176,9 283 074,+70 208,+0.76%,9 283 074 active cases as of 2020-09-30<br> (+0.76% vs yesterday),2022-03-17 09:35:14+0100
2020-10-01,9371701,9283074.0,88627.0,0.009547160778854074,0.007620647038608833,0.0019265137402452413,9 371 701,+88 627,+0.95%,9 371 701 active cases as of 2020-10-01<br> (+0.95% vs yesterday),2022-03-17 09:35:14+0100
2020-10-02,9523251,9371701.0,151550.0,0.016171023808804825,0.009547160778854074,0.006623863029950751,9 523 251,+151 550,+1.62%,9 523 251 active cases as of 2020-10-02<br> (+1.62% vs yesterday),2022-03-17 09:35:14+0100
2020-10-03,9559554,9523251.0,36303.0,0.0038120385570011754,0.016171023808804825,-0.01235898525180365,9 559 554,+36 303,+0.38%,9 559 554 active cases as of 2020-10-03<br> (+0.38% vs yesterday),2022-03-17 09:35:14+0100
2020-10-04,9592731,9559554.0,33177.0,0.0034705594005745456,0.0038120385570011754,-0.0003414791564266299,9 592 731,+33 177,+0.35%,9 592 731 active cases as of 2020-10-04<br> (+0.35% vs yesterday),2022-03-17 09:35:14+0100
2020-10-05,9660485,9592731.0,67754.0,0.0070630563913446544,0.0034705594005745456,0.003592496990770109,9 660 485,+67 754,+0.71%,9 660 485 active cases as of 2020-10-05<br> (+0.71% vs yesterday),2022-03-17 09:35:14+0100
2020-10-06,9737724,9660485.0,77239.0,0.007995354270515403,0.0070630563913446544,0.0009322978791707487,9 737 724,+77 239,+0.80%,9 737 724 active cases as of 2020-10-06<br> (+0.80% vs yesterday),2022-03-17 09:35:14+0100
2020-10-07,9826596,9737724.0,88872.0,0.00912656797420013,0.007995354270515403,0.0011312137036847275,9 826 596,+88 872,+0.91%,9 826 596 active cases as of 2020-10-07<br> (+0.91% vs yesterday),2022-03-17 09:35:14+0100
2020-10-08,9960505,9826596.0,133909.0,0.013627201118271271,0.00912656797420013,0.004500633144071141,9 960 505,+133 909,+1.36%,9 960 505 active cases as of 2020-10-08<br> (+1.36% vs yesterday),2022-03-17 09:35:14+0100
2020-10-09,10107531,9960505.0,147026.0,0.014760898167311798,0.013627201118271271,0.0011336970490405263,10 107 531,+147 026,+1.48%,10 107 531 active cases as of 2020-10-09<br> (+1.48% vs yesterday),2022-03-17 09:35:14+0100
2020-10-10,10261174,10107531.0,153643.0,0.015200843806464704,0.014760898167311798,0.00043994563915290656,10 261 174,+153 643,+1.52%,10 261 174 active cases as of 2020-10-10<br> (+1.52% vs yesterday),2022-03-17 09:35:14+0100
2020-10-11,10323067,10261174.0,61893.0,0.0060317659558253274,0.015200843806464704,-0.009169077850639376,10 323 067,+61 893,+0.60%,10 323 067 active cases as of 2020-10-11<br> (+0.60% vs yesterday),2022-03-17 09:35:14+0100
2020-10-12,10412025,10323067.0,88958.0,0.008617400235802016,0.0060317659558253274,0.0025856342799766884,10 412 025,+88 958,+0.86%,10 412 025 active cases as of 2020-10-12<br> (+0.86% vs yesterday),2022-03-17 09:35:14+0100
2020-10-13,10533533,10412025.0,121508.0,0.011669968137802205,0.008617400235802016,0.003052567902000189,10 533 533,+121 508,+1.17%,10 533 533 active cases as of 2020-10-13<br> (+1.17% vs yesterday),2022-03-17 09:35:14+0100
2020-10-14,10697171,10533533.0,163638.0,0.015534958688599542,0.011669968137802205,0.003864990550797337,10 697 171,+163 638,+1.55%,10 697 171 active cases as of 2020-10-14<br> (+1.55% vs yesterday),2022-03-17 09:35:14+0100
2020-10-15,10891352,10697171.0,194181.0,0.01815255640954043,0.015534958688599542,0.002617597720940888,10 891 352,+194 181,+1.82%,10 891 352 active cases as of 2020-10-15<br> (+1.82% vs yesterday),2022-03-17 09:35:14+0100
2020-10-16,11092685,10891352.0,201333.0,0.018485583791617424,0.01815255640954043,0.00033302738207699467,11 092 685,+201 333,+1.85%,11 092 685 active cases as of 2020-10-16<br> (+1.85% vs yesterday),2022-03-17 09:35:14+0100
2020-10-17,11258042,11092685.0,165357.0,0.014906850775984354,0.018485583791617424,-0.00357873301563307,11 258 042,+165 357,+1.49%,11 258 042 active cases as of 2020-10-17<br> (+1.49% vs yesterday),2022-03-17 09:35:14+0100
2020-10-18,11382090,11258042.0,124048.0,0.011018612295104247,0.014906850775984354,-0.003888238480880107,11 382 090,+124 048,+1.10%,11 382 090 active cases as of 2020-10-18<br> (+1.10% vs yesterday),2022-03-17 09:35:14+0100
2020-10-19,11552191,11382090.0,170101.0,0.01494461913409576,0.011018612295104247,0.003926006838991513,11 552 191,+170 101,+1.49%,11 552 191 active cases as of 2020-10-19<br> (+1.49% vs yesterday),2022-03-17 09:35:14+0100
2020-10-20,11724680,11552191.0,172489.0,0.01493128013551715,0.01494461913409576,-1.3338998578610317e-05,11 724 680,+172 489,+1.49%,11 724 680 active cases as of 2020-10-20<br> (+1.49% vs yesterday),2022-03-17 09:35:14+0100
2020-10-21,11949768,11724680.0,225088.0,0.01919779473725509,0.01493128013551715,0.0042665146017379415,11 949 768,+225 088,+1.92%,11 949 768 active cases as of 2020-10-21<br> (+1.92% vs yesterday),2022-03-17 09:35:14+0100
2020-10-22,12193571,11949768.0,243803.0,0.020402320781457848,0.01919779473725509,0.001204526044202757,12 193 571,+243 803,+2.04%,12 193 571 active cases as of 2020-10-22<br> (+2.04% vs yesterday),2022-03-17 09:35:14+0100
2020-10-23,12475241,12193571.0,281670.0,0.023099877796258373,0.020402320781457848,0.002697557014800525,12 475 241,+281 670,+2.31%,12 475 241 active cases as of 2020-10-23<br> (+2.31% vs yesterday),2022-03-17 09:35:14+0100
2020-10-24,12710528,12475241.0,235287.0,0.018860317007102306,0.023099877796258373,-0.004239560789156067,12 710 528,+235 287,+1.89%,12 710 528 active cases as of 2020-10-24<br> (+1.89% vs yesterday),2022-03-17 09:35:14+0100
2020-10-25,12866887,12710528.0,156359.0,0.01230153460186705,0.018860317007102306,-0.006558782405235256,12 866 887,+156 359,+1.23%,12 866 887 active cases as of 2020-10-25<br> (+1.23% vs yesterday),2022-03-17 09:35:14+0100
2020-10-26,13108229,12866887.0,241342.0,0.018756829060517902,0.01230153460186705,0.006455294458650852,13 108 229,+241 342,+1.88%,13 108 229 active cases as of 2020-10-26<br> (+1.88% vs yesterday),2022-03-17 09:35:14+0100
2020-10-27,12979958,13108229.0,-128271.0,-0.00978553243157409,0.018756829060517902,-0.028542361492091994,12 979 958,-128 271,-0.98%,12 979 958 active cases as of 2020-10-27<br> (-0.98% vs yesterday),2022-03-17 09:35:14+0100
2020-10-28,13227716,12979958.0,247758.0,0.019087735106692948,-0.00978553243157409,0.028873267538267036,13 227 716,+247 758,+1.91%,13 227 716 active cases as of 2020-10-28<br> (+1.91% vs yesterday),2022-03-17 09:35:14+0100
2020-10-29,13525773,13227716.0,298057.0,0.02253276378174433,0.019087735106692948,0.003445028675051382,13 525 773,+298 057,+2.25%,13 525 773 active cases as of 2020-10-29<br> (+2.25% vs yesterday),2022-03-17 09:35:14+0100
2020-10-30,13834768,13525773.0,308995.0,0.022844905056442984,0.02253276378174433,0.0003121412746986546,13 834 768,+308 995,+2.28%,13 834 768 active cases as of 2020-10-30<br> (+2.28% vs yesterday),2022-03-17 09:35:14+0100
2020-10-31,14052155,13834768.0,217387.0,0.015713093273410875,0.022844905056442984,-0.00713181178303211,14 052 155,+217 387,+1.57%,14 052 155 active cases as of 2020-10-31<br> (+1.57% vs yesterday),2022-03-17 09:35:14+0100
2020-11-01,14225371,14052155.0,173216.0,0.012326650254000187,0.015713093273410875,-0.0033864430194106877,14 225 371,+173 216,+1.23%,14 225 371 active cases as of 2020-11-01<br> (+1.23% vs yesterday),2022-03-17 09:35:14+0100
2020-11-02,14497737,14225371.0,272366.0,0.019146495370841295,0.012326650254000187,0.006819845116841108,14 497 737,+272 366,+1.91%,14 497 737 active cases as of 2020-11-02<br> (+1.91% vs yesterday),2022-03-17 09:35:14+0100
2020-11-03,14792021,14497737.0,294284.0,0.020298616259903184,0.019146495370841295,0.0011521208890618896,14 792 021,+294 284,+2.03%,14 792 021 active cases as of 2020-11-03<br> (+2.03% vs yesterday),2022-03-17 09:35:14+0100
2020-11-04,15008108,14792021.0,216087.0,0.014608348649586152,0.020298616259903184,-0.005690267610317032,15 008 108,+216 087,+1.46%,15 008 108 active cases as of 2020-11-04<br> (+1.46% vs yesterday),2022-03-17 09:35:14+0100
2020-11-05,15316122,15008108.0,308014.0,0.02052317320744227,0.014608348649586152,0.005914824557856118,15 316 122,+308 014,+2.05%,15 316 122 active cases as of 2020-11-05<br> (+2.05% vs yesterday),2022-03-17 09:35:14+0100
2020-11-06,15640709,15316122.0,324587.0,0.021192505518041707,0.02052317320744227,0.0006693323105994367,15 640 709,+324 587,+2.12%,15 640 709 active cases as of 2020-11-06<br> (+2.12% vs yesterday),2022-03-17 09:35:14+0100
2020-11-07,15925757,15640709.0,285048.0,0.01822474927447343,0.021192505518041707,-0.0029677562435682786,15 925 757,+285 048,+1.82%,15 925 757 active cases as of 2020-11-07<br> (+1.82% vs yesterday),2022-03-17 09:35:14+0100
2020-11-08,16154192,15925757.0,228435.0,0.014343745167027225,0.01822474927447343,-0.0038810041074462034,16 154 192,+228 435,+1.43%,16 154 192 active cases as of 2020-11-08<br> (+1.43% vs yesterday),2022-03-17 09:35:14+0100
2020-11-09,16390497,16154192.0,236305.0,0.014628091581429761,0.014343745167027225,0.00028434641440253615,16 390 497,+236 305,+1.46%,16 390 497 active cases as of 2020-11-09<br> (+1.46% vs yesterday),2022-03-17 09:35:14+0100
2020-11-10,16702694,16390497.0,312197.0,0.01904743950107187,0.014628091581429761,0.0044193479196421095,16 702 694,+312 197,+1.90%,16 702 694 active cases as of 2020-11-10<br> (+1.90% vs yesterday),2022-03-17 09:35:14+0100
2020-11-11,16938967,16702694.0,236273.0,0.014145801868848224,0.01904743950107187,-0.004901637632223647,16 938 967,+236 273,+1.41%,16 938 967 active cases as of 2020-11-11<br> (+1.41% vs yesterday),2022-03-17 09:35:14+0100
2020-11-12,17347287,16938967.0,408320.0,0.024105366047410093,0.014145801868848224,0.009959564178561869,17 347 287,+408 320,+2.41%,17 347 287 active cases as of 2020-11-12<br> (+2.41% vs yesterday),2022-03-17 09:35:14+0100
2020-11-13,17695561,17347287.0,348274.0,0.02007656874530294,0.024105366047410093,-0.004028797302107152,17 695 561,+348 274,+2.01%,17 695 561 active cases as of 2020-11-13<br> (+2.01% vs yesterday),2022-03-17 09:35:14+0100
2020-11-14,17988956,17695561.0,293395.0,0.016580146851518297,0.02007656874530294,-0.003496421893784643,17 988 956,+293 395,+1.66%,17 988 956 active cases as of 2020-11-14<br> (+1.66% vs yesterday),2022-03-17 09:35:14+0100
2020-11-15,18227785,17988956.0,238829.0,0.013276423601236225,0.016580146851518297,-0.0033037232502820726,18 227 785,+238 829,+1.33%,18 227 785 active cases as of 2020-11-15<br> (+1.33% vs yesterday),2022-03-17 09:35:14+0100
2020-11-16,18355384,18227785.0,127599.0,0.007000247150161142,0.013276423601236225,-0.006276176451075083,18 355 384,+127 599,+0.70%,18 355 384 active cases as of 2020-11-16<br> (+0.70% vs yesterday),2022-03-17 09:35:14+0100
2020-11-17,18523021,18355384.0,167637.0,0.00913285170171324,0.007000247150161142,0.002132604551552099,18 523 021,+167 637,+0.91%,18 523 021 active cases as of 2020-11-17<br> (+0.91% vs yesterday),2022-03-17 09:35:14+0100
2020-11-18,18776165,18523021.0,253144.0,0.013666453220562673,0.00913285170171324,0.004533601518849432,18 776 165,+253 144,+1.37%,18 776 165 active cases as of 2020-11-18<br> (+1.37% vs yesterday),2022-03-17 09:35:14+0100
2020-11-19,19045842,18776165.0,269677.0,0.014362730621508705,0.013666453220562673,0.0006962774009460319,19 045 842,+269 677,+1.44%,19 045 842 active cases as of 2020-11-19<br> (+1.44% vs yesterday),2022-03-17 09:35:14+0100
2020-11-20,19352231,19045842.0,306389.0,0.01608692332951203,0.014362730621508705,0.0017241927080033238,19 352 231,+306 389,+1.61%,19 352 231 active cases as of 2020-11-20<br> (+1.61% vs yesterday),2022-03-17 09:35:14+0100
2020-11-21,19589890,19352231.0,237659.0,0.012280702932907322,0.01608692332951203,-0.0038062203966047065,19 589 890,+237 659,+1.23%,19 589 890 active cases as of 2020-11-21<br> (+1.23% vs yesterday),2022-03-17 09:35:14+0100
2020-11-22,19796058,19589890.0,206168.0,0.010524204066485314,0.012280702932907322,-0.0017564988664220075,19 796 058,+206 168,+1.05%,19 796 058 active cases as of 2020-11-22<br> (+1.05% vs yesterday),2022-03-17 09:35:14+0100
2020-11-23,19908904,19796058.0,112846.0,0.0057004278326523395,0.010524204066485314,-0.004823776233832975,19 908 904,+112 846,+0.57%,19 908 904 active cases as of 2020-11-23<br> (+0.57% vs yesterday),2022-03-17 09:35:14+0100
2020-11-24,20117773,19908904.0,208869.0,0.010491235479361396,0.0057004278326523395,0.004790807646709056,20 117 773,+208 869,+1.05%,20 117 773 active cases as of 2020-11-24<br> (+1.05% vs yesterday),2022-03-17 09:35:14+0100
2020-11-25,20299480,20117773.0,181707.0,0.009032162754793982,0.010491235479361396,-0.0014590727245674135,20 299 480,+181 707,+0.90%,20 299 480 active cases as of 2020-11-25<br> (+0.90% vs yesterday),2022-03-17 09:35:14+0100
2020-11-26,20514808,20299480.0,215328.0,0.01060756236120334,0.009032162754793982,0.0015753996064093584,20 514 808,+215 328,+1.06%,20 514 808 active cases as of 2020-11-26<br> (+1.06% vs yesterday),2022-03-17 09:35:14+0100
2020-11-27,20814018,20514808.0,299210.0,0.01458507435214602,0.01060756236120334,0.00397751199094268,20 814 018,+299 210,+1.46%,20 814 018 active cases as of 2020-11-27<br> (+1.46% vs yesterday),2022-03-17 09:35:14+0100
2020-11-28,21045137,20814018.0,231119.0,0.011104006924564012,0.01458507435214602,-0.003481067427582009,21 045 137,+231 119,+1.11%,21 045 137 active cases as of 2020-11-28<br> (+1.11% vs yesterday),2022-03-17 09:35:14+0100
2020-11-29,21204360,21045137.0,159223.0,0.007565785863023843,0.011104006924564012,-0.003538221061540169,21 204 360,+159 223,+0.76%,21 204 360 active cases as of 2020-11-29<br> (+0.76% vs yesterday),2022-03-17 09:35:14+0100
2020-11-30,21298502,21204360.0,94142.0,0.004439747297253961,0.007565785863023843,-0.0031260385657698817,21 298 502,+94 142,+0.44%,21 298 502 active cases as of 2020-11-30<br> (+0.44% vs yesterday),2022-03-17 09:35:14+0100
2020-12-01,21434312,21298502.0,135810.0,0.006376504788928348,0.004439747297253961,0.0019367574916743869,21 434 312,+135 810,+0.64%,21 434 312 active cases as of 2020-12-01<br> (+0.64% vs yesterday),2022-03-17 09:35:14+0100
2020-12-02,21603900,21434312.0,169588.0,0.007911987098069674,0.006376504788928348,0.0015354823091413266,21 603 900,+169 588,+0.79%,21 603 900 active cases as of 2020-12-02<br> (+0.79% vs yesterday),2022-03-17 09:35:14+0100
2020-12-03,21857304,21603900.0,253404.0,0.011729548831460986,0.007911987098069674,0.003817561733391312,21 857 304,+253 404,+1.17%,21 857 304 active cases as of 2020-12-03<br> (+1.17% vs yesterday),2022-03-17 09:35:14+0100
2020-12-04,22043926,21857304.0,186622.0,0.008538198489621594,0.011729548831460986,-0.0031913503418393926,22 043 926,+186 622,+0.85%,22 043 926 active cases as of 2020-12-04<br> (+0.85% vs yesterday),2022-03-17 09:35:14+0100
2020-12-05,22244725,22043926.0,200799.0,0.009109039832559772,0.008538198489621594,0.0005708413429381786,22 244 725,+200 799,+0.91%,22 244 725 active cases as of 2020-12-05<br> (+0.91% vs yesterday),2022-03-17 09:35:14+0100
2020-12-06,22458205,22244725.0,213480.0,0.00959688195740788,0.009109039832559772,0.00048784212484810803,22 458 205,+213 480,+0.96%,22 458 205 active cases as of 2020-12-06<br> (+0.96% vs yesterday),2022-03-17 09:35:14+0100
2020-12-07,22562968,22458205.0,104763.0,0.0046647984556201175,0.00959688195740788,-0.004932083501787763,22 562 968,+104 763,+0.47%,22 562 968 active cases as of 2020-12-07<br> (+0.47% vs yesterday),2022-03-17 09:35:14+0100
2020-12-08,22755184,22562968.0,192216.0,0.008519091991798242,0.0046647984556201175,0.0038542935361781244,22 755 184,+192 216,+0.85%,22 755 184 active cases as of 2020-12-08<br> (+0.85% vs yesterday),2022-03-17 09:35:14+0100
2020-12-09,22988334,22755184.0,233150.0,0.01024601690761982,0.008519091991798242,0.0017269249158215778,22 988 334,+233 150,+1.02%,22 988 334 active cases as of 2020-12-09<br> (+1.02% vs yesterday),2022-03-17 09:35:14+0100
2020-12-10,23990237,22988334.0,1001903.0,0.04358310610938574,0.01024601690761982,0.033337089201765924,23 990 237,+1 001 903,+4.36%,23 990 237 active cases as of 2020-12-10<br> (+4.36% vs yesterday),2022-03-17 09:35:14+0100
2020-12-11,24204890,23990237.0,214653.0,0.008947514774447623,0.04358310610938574,-0.03463559133493812,24 204 890,+214 653,+0.89%,24 204 890 active cases as of 2020-12-11<br> (+0.89% vs yesterday),2022-03-17 09:35:14+0100
2020-12-12,23332830,24204890.0,-872060.0,-0.0360282571001149,0.008947514774447623,-0.04497577187456252,23 332 830,-872 060,-3.60%,23 332 830 active cases as of 2020-12-12<br> (-3.60% vs yesterday),2022-03-17 09:35:14+0100
2020-12-13,23463939,23332830.0,131109.0,0.005619078354404502,-0.0360282571001149,0.0416473354545194,23 463 939,+131 109,+0.56%,23 463 939 active cases as of 2020-12-13<br> (+0.56% vs yesterday),2022-03-17 09:35:14+0100
2020-12-14,29985737,23463939.0,6521798.0,0.2779498361293899,0.005619078354404502,0.2723307577749854,29 985 737,+6 521 798,+27.79%,29 985 737 active cases as of 2020-12-14<br> (+27.79% vs yesterday),2022-03-17 09:35:14+0100
2020-12-15,30280861,29985737.0,295124.0,0.009842145950923267,0.2779498361293899,-0.26810769017846664,30 280 861,+295 124,+0.98%,30 280 861 active cases as of 2020-12-15<br> (+0.98% vs yesterday),2022-03-17 09:35:14+0100
2020-12-16,30627853,30280861.0,346992.0,0.011459119342742598,0.009842145950923267,0.0016169733918193312,30 627 853,+346 992,+1.15%,30 627 853 active cases as of 2020-12-16<br> (+1.15% vs yesterday),2022-03-17 09:35:14+0100
2020-12-17,30981394,30627853.0,353541.0,0.011543120570677938,0.011459119342742598,8.400122793533922e-05,30 981 394,+353 541,+1.15%,30 981 394 active cases as of 2020-12-17<br> (+1.15% vs yesterday),2022-03-17 09:35:14+0100
2020-12-18,31372485,30981394.0,391091.0,0.012623415202040295,0.011543120570677938,0.0010802946313623572,31 372 485,+391 091,+1.26%,31 372 485 active cases as of 2020-12-18<br> (+1.26% vs yesterday),2022-03-17 09:35:14+0100
2020-12-19,31636279,31372485.0,263794.0,0.008408450908495135,0.012623415202040295,-0.00421496429354516,31 636 279,+263 794,+0.84%,31 636 279 active cases as of 2020-12-19<br> (+0.84% vs yesterday),2022-03-17 09:35:14+0100
2020-12-20,31883031,31636279.0,246752.0,0.007799653050221235,0.008408450908495135,-0.0006087978582738993,31 883 031,+246 752,+0.78%,31 883 031 active cases as of 2020-12-20<br> (+0.78% vs yesterday),2022-03-17 09:35:14+0100
2020-12-21,32078851,31883031.0,195820.0,0.006141825098121945,0.007799653050221235,-0.0016578279520992906,32 078 851,+195 820,+0.61%,32 078 851 active cases as of 2020-12-21<br> (+0.61% vs yesterday),2022-03-17 09:35:14+0100
2020-12-22,32369873,32078851.0,291022.0,0.00907208303688932,0.006141825098121945,0.002930257938767375,32 369 873,+291 022,+0.91%,32 369 873 active cases as of 2020-12-22<br> (+0.91% vs yesterday),2022-03-17 09:35:14+0100
2020-12-23,32723597,32369873.0,353724.0,0.01092756835962872,0.00907208303688932,0.0018554853227394,32 723 597,+353 724,+1.09%,32 723 597 active cases as of 2020-12-23<br> (+1.09% vs yesterday),2022-03-17 09:35:14+0100
2020-12-24,33086655,32723597.0,363058.0,0.011094684976104552,0.01092756835962872,0.00016711661647583233,33 086 655,+363 058,+1.11%,33 086 655 active cases as of 2020-12-24<br> (+1.11% vs yesterday),2022-03-17 09:35:14+0100
2020-12-25,33282127,33086655.0,195472.0,0.005907880382589294,0.011094684976104552,-0.0051868045935152575,33 282 127,+195 472,+0.59%,33 282 127 active cases as of 2020-12-25<br> (+0.59% vs yesterday),2022-03-17 09:35:14+0100
2020-12-26,33372247,33282127.0,90120.0,0.0027077596332710347,0.005907880382589294,-0.0032001207493182597,33 372 247,+90 120,+0.27%,33 372 247 active cases as of 2020-12-26<br> (+0.27% vs yesterday),2022-03-17 09:35:14+0100
2020-12-27,33483689,33372247.0,111442.0,0.0033393615958793544,0.0027077596332710347,0.0006316019626083197,33 483 689,+111 442,+0.33%,33 483 689 active cases as of 2020-12-27<br> (+0.33% vs yesterday),2022-03-17 09:35:14+0100
2020-12-28,33677282,33483689.0,193593.0,0.005781710611396492,0.0033393615958793544,0.002442349015517138,33 677 282,+193 593,+0.58%,33 677 282 active cases as of 2020-12-28<br> (+0.58% vs yesterday),2022-03-17 09:35:14+0100
2020-12-29,33986003,33677282.0,308721.0,0.009167040261740837,0.005781710611396492,0.0033853296503443446,33 986 003,+308 721,+0.92%,33 986 003 active cases as of 2020-12-29<br> (+0.92% vs yesterday),2022-03-17 09:35:14+0100
2020-12-30,34317404,33986003.0,331401.0,0.009751102534769976,0.009167040261740837,0.000584062273029139,34 317 404,+331 401,+0.98%,34 317 404 active cases as of 2020-12-30<br> (+0.98% vs yesterday),2022-03-17 09:35:14+0100
2020-12-31,34836631,34317404.0,519227.0,0.015130136300519702,0.009751102534769976,0.005379033765749726,34 836 631,+519 227,+1.51%,34 836 631 active cases as of 2020-12-31<br> (+1.51% vs yesterday),2022-03-17 09:35:14+0100
2021-01-01,35104388,34836631.0,267757.0,0.0076860761880217406,0.015130136300519702,-0.007444060112497961,35 104 388,+267 757,+0.77%,35 104 388 active cases as of 2021-01-01<br> (+0.77% vs yesterday),2022-03-17 09:35:14+0100
2021-01-02,35419812,35104388.0,315424.0,0.008985315454011048,0.0076860761880217406,0.0012992392659893076,35 419 812,+315 424,+0.90%,35 419 812 active cases as of 2021-01-02<br> (+0.90% vs yesterday),2022-03-17 09:35:14+0100
2021-01-03,35663900,35419812.0,244088.0,0.0068912844596690686,0.008985315454011048,-0.0020940309943419796,35 663 900,+244 088,+0.69%,35 663 900 active cases as of 2021-01-03<br> (+0.69% vs yesterday),2022-03-17 09:35:14+0100
2021-01-04,35922370,35663900.0,258470.0,0.007247384610208082,0.0068912844596690686,0.00035610015053901337,35 922 370,+258 470,+0.72%,35 922 370 active cases as of 2021-01-04<br> (+0.72% vs yesterday),2022-03-17 09:35:14+0100
2021-01-05,36339559,35922370.0,417189.0,0.011613626829187495,0.007247384610208082,0.004366242218979413,36 339 559,+417 189,+1.16%,36 339 559 active cases as of 2021-01-05<br> (+1.16% vs yesterday),2022-03-17 09:35:14+0100
2021-01-06,36807885,36339559.0,468326.0,0.012887498166942532,0.011613626829187495,0.0012738713377550368,36 807 885,+468 326,+1.29%,36 807 885 active cases as of 2021-01-06<br> (+1.29% vs yesterday),2022-03-17 09:35:14+0100
2021-01-07,37358586,36807885.0,550701.0,0.014961495342641937,0.012887498166942532,0.0020739971756994057,37 358 586,+550 701,+1.50%,37 358 586 active cases as of 2021-01-07<br> (+1.50% vs yesterday),2022-03-17 09:35:14+0100
2021-01-08,37869893,37358586.0,511307.0,0.013686465542352165,0.014961495342641937,-0.0012750298002897724,37 869 893,+511 307,+1.37%,37 869 893 active cases as of 2021-01-08<br> (+1.37% vs yesterday),2022-03-17 09:35:14+0100
2021-01-09,38282797,37869893.0,412904.0,0.01090322594785256,0.013686465542352165,-0.0027832395944996056,38 282 797,+412 904,+1.09%,38 282 797 active cases as of 2021-01-09<br> (+1.09% vs yesterday),2022-03-17 09:35:14+0100
2021-01-10,38589295,38282797.0,306498.0,0.008006154827193008,0.01090322594785256,-0.002897071120659551,38 589 295,+306 498,+0.80%,38 589 295 active cases as of 2021-01-10<br> (+0.80% vs yesterday),2022-03-17 09:35:14+0100
2021-01-11,38902064,38589295.0,312769.0,0.00810507162672964,0.008006154827193008,9.891679953663232e-05,38 902 064,+312 769,+0.81%,38 902 064 active cases as of 2021-01-11<br> (+0.81% vs yesterday),2022-03-17 09:35:14+0100
2021-01-12,39247563,38902064.0,345499.0,0.008881251133615944,0.00810507162672964,0.0007761795068863039,39 247 563,+345 499,+0.89%,39 247 563 active cases as of 2021-01-12<br> (+0.89% vs yesterday),2022-03-17 09:35:14+0100
2021-01-13,39614611,39247563.0,367048.0,0.009352122066789217,0.008881251133615944,0.000470870933173273,39 614 611,+367 048,+0.94%,39 614 611 active cases as of 2021-01-13<br> (+0.94% vs yesterday),2022-03-17 09:35:14+0100
